id,vendor_id,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min,municipios_origen,municipios_destino
11662,Taxi de Sitio,07/07/2017 09:37,07/07/2017 10:24,-99.19196401,19.36115899,-99.23180032,19.28028191,0.778333333,12478,941,12.478,16.03169165,13.1,1.3,1.3,13.1,105.1700444,105.1700444,¡Ålvaro ObregÛn,Tlalpan
11663,Radio Taxi,07/07/2017 10:04,07/07/2017 10:39,-99.17249491,19.41180362,-99.13959098,19.47883495,0.591111111,8766,270,8.766,14.82969925,27.6,1.84,1.84,27.6,103.15776,103.15776,CuauhtÈmoc,Gustavo A. Madero
11665,Taxi Libre,07/07/2017 10:41,07/07/2017 11:07,-99.29952254,19.36261638,-99.28852884,19.3548181,0.431388889,3307,105,3.307,7.665936896,8.74,1.07,1.07,8.74,25.39062667,25.39062667,Cuajimalpa de Morelos,Cuajimalpa de Morelos
11666,Radio Taxi,07/07/2017 11:24,07/07/2017 11:46,-99.17834186,19.42942838,-99.19655111,19.51248951,0.352777778,12209,331,12.209,34.60818898,27.6,1.84,1.84,27.6,130.9924622,130.9924622,Miguel Hidalgo,Azcapotzalco
11669,Radio Taxi,08/07/2017 02:53,08/07/2017 02:59,-99.16347923,19.35130523,-99.14914112,19.36508419,0.101111111,2750,67,2.75,27.1978022,27.6,1.84,1.84,27.6,50.57955556,50.57955556,Coyoac·n,Benito Ju·rez
11670,Taxi Libre,08/07/2017 03:02,08/07/2017 03:24,-99.1065427,19.35611786,-99.06076248,19.3294706,0.360277778,9505,99,9.505,26.38242097,8.74,1.07,1.07,8.74,51.7754,51.7754,Iztapalapa,Iztapalapa
11671,Radio Taxi,08/07/2017 03:15,08/07/2017 03:38,-99.15586162,19.41883203,-99.14783245,19.51832689,0.386111111,14884,178,14.884,38.54848921,27.6,1.84,1.84,27.6,144.4244622,144.4244622,CuauhtÈmoc,Gustavo A. Madero
11673,Radio Taxi,08/07/2017 03:55,08/07/2017 04:07,-99.15160623,19.47147269,-99.17319535,19.50070799,0.198055556,5647,29,5.647,28.51220196,27.6,1.84,1.84,27.6,70.34769778,70.34769778,Azcapotzalco,Azcapotzalco
11676,Taxi de Sitio,08/07/2017 08:40,08/07/2017 08:50,-99.15524134,19.40698024,-99.15527018,19.4069362,0.169166667,2006,307,2.006,11.85812808,13.1,1.3,1.3,13.1,32.40008889,32.40008889,CuauhtÈmoc,CuauhtÈmoc
11677,Taxi de Sitio,08/07/2017 08:50,08/07/2017 09:08,-99.1552634,19.4068785,-99.1719808,19.3674501,0.304722222,5665,420,5.665,18.59070191,13.1,1.3,1.3,13.1,54.69133333,54.69133333,CuauhtÈmoc,Benito Ju·rez
11678,Taxi de Sitio,08/07/2017 09:08,08/07/2017 09:52,-99.1719808,19.3674501,-99.16687698,19.3755148,0.733055556,10440,1391,10.44,14.24175824,13.1,1.3,1.3,13.1,107.5724444,107.5724444,Benito Ju·rez,Benito Ju·rez
11679,Taxi Libre,08/07/2017 09:59,08/07/2017 10:03,-99.24764364,19.33098153,-99.25534282,19.32882117,0.065277778,996,13,0.996,15.25787234,8.74,1.07,1.07,8.74,13.31199111,13.31199111,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11680,Taxi Libre,08/07/2017 10:04,08/07/2017 10:20,-99.25660027,19.32796501,-99.24620951,19.32262101,0.260833333,3075,195,3.075,11.78913738,8.74,1.07,1.07,8.74,26.53766667,26.53766667,¡Ålvaro ObregÛn,La Magdalena Contreras
11681,Taxi de Sitio,08/07/2017 09:52,08/07/2017 10:40,-99.16675445,19.37592143,-99.16324525,19.38394296,0.791666667,2482,2577,2.482,3.135157895,13.1,1.3,1.3,13.1,100.4530667,100.4530667,Benito Ju·rez,Benito Ju·rez
11682,Taxi Libre,08/07/2017 10:33,08/07/2017 10:41,-99.25457389,19.32884011,-99.26828022,19.33188499,0.133333333,2294,22,2.294,17.205,8.74,1.07,1.07,8.74,19.08143111,19.08143111,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11683,Taxi de Sitio,08/07/2017 10:48,08/07/2017 11:07,-99.1646299,19.3712193,-99.19153808,19.37626322,0.303333333,3842,581,3.842,12.66593407,13.1,1.3,1.3,13.1,49.86284444,49.86284444,Benito Ju·rez,Benito Ju·rez
11684,Taxi Libre,08/07/2017 11:10,08/07/2017 11:15,-99.25809566,19.322274,-99.24712598,19.32509834,0.088888889,1554,46,1.554,17.4825,8.74,1.07,1.07,8.74,16.48489778,16.48489778,La Magdalena Contreras,La Magdalena Contreras
11685,Taxi de Sitio,08/07/2017 11:07,08/07/2017 11:19,-99.19149392,19.3764594,-99.18631875,19.38693872,0.202222222,3455,271,3.455,17.08516484,13.1,1.3,1.3,13.1,38.89488889,38.89488889,Benito Ju·rez,Benito Ju·rez
11686,Taxi Libre,08/07/2017 11:19,08/07/2017 11:35,-99.24898821,19.32850467,-99.25027061,19.31572774,0.251666667,2541,338,2.541,10.09668874,8.74,1.07,1.07,8.74,27.65236889,27.65236889,¡Ålvaro ObregÛn,La Magdalena Contreras
11689,Taxi Libre,08/07/2017 11:45,08/07/2017 11:52,-99.2581121,19.32030872,-99.25568336,19.31314534,0.117777778,1340,93,1.34,11.37735849,8.74,1.07,1.07,8.74,16.68653333,16.68653333,La Magdalena Contreras,La Magdalena Contreras
11691,Taxi de Sitio,08/07/2017 11:54,08/07/2017 11:56,-99.19552943,19.3642869,-99.19179178,19.36350256,0.030555556,587,39,0.587,19.21090909,13.1,1.3,1.3,13.1,17.27906667,17.27906667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11692,Taxi Libre,08/07/2017 09:46,08/07/2017 09:54,-99.1401333,19.3022183,-99.16652634,19.28004034,0.133888889,4620,82,4.62,34.50622407,8.74,1.07,1.07,8.74,30.46337778,30.46337778,Tlalpan,Tlalpan
11693,Taxi Libre,08/07/2017 11:59,08/07/2017 12:06,-99.25814048,19.3176666,-99.25799384,19.3103342,0.121388889,1582,156,1.582,13.03249428,8.74,1.07,1.07,8.74,19.22029333,19.22029333,La Magdalena Contreras,La Magdalena Contreras
11694,Taxi Libre,08/07/2017 12:01,08/07/2017 12:24,-99.14002368,19.30216568,-99.14014866,19.30223066,0.396666667,6449,236,6.449,16.25798319,8.74,1.07,1.07,8.74,41.95327556,41.95327556,Tlalpan,Coyoac·n
11695,Taxi Libre,08/07/2017 12:17,08/07/2017 12:25,-99.25790319,19.3232351,-99.24711268,19.33113468,0.136111111,1758,86,1.758,12.91591837,8.74,1.07,1.07,8.74,18.30912889,18.30912889,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11696,Taxi de Sitio,08/07/2017 12:10,08/07/2017 12:25,-99.14699058,19.39518652,-99.09112516,19.39025618,0.258888889,7239,253,7.239,27.96180258,13.1,1.3,1.3,13.1,58.05168889,58.05168889,Benito Ju·rez,Iztacalco
11697,Taxi de Sitio,08/07/2017 12:03,08/07/2017 12:37,-99.20518383,19.36147486,-99.14546517,19.41288463,0.576666667,10702,168,10.702,18.5583815,13.1,1.3,1.3,13.1,73.60373333,73.60373333,¡Ålvaro ObregÛn,CuauhtÈmoc
11698,Taxi de Sitio,08/07/2017 12:25,08/07/2017 01:05,-99.09118437,19.39025225,-99.16825588,19.40687234,0.6575,13334,958,13.334,20.27984791,13.1,1.3,1.3,13.1,110.1123556,110.1123556,Iztacalco,CuauhtÈmoc
11699,Taxi Libre,08/07/2017 12:57,08/07/2017 01:10,-99.2555218,19.32930689,-99.21983021,19.34276331,0.218611111,5455,79,5.455,24.95298602,8.74,1.07,1.07,8.74,33.96584444,33.96584444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11701,Taxi de Sitio,08/07/2017 01:05,08/07/2017 01:53,-99.16821658,19.40689274,-99.16271917,19.41872634,0.802222222,1733,391,1.733,2.160249307,13.1,1.3,1.3,13.1,33.40715556,33.40715556,CuauhtÈmoc,CuauhtÈmoc
11703,Taxi Libre,08/07/2017 01:38,08/07/2017 02:03,-99.22850764,19.34512252,-99.21865316,19.34719732,0.412777778,6999,345,6.999,16.95585464,8.74,1.07,1.07,8.74,46.89905333,46.89905333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11704,Taxi de Sitio,08/07/2017 01:53,08/07/2017 02:11,-99.1569414,19.43679802,-99.1488651,19.45009618,0.289722222,2335,579,2.335,8.059443912,13.1,1.3,1.3,13.1,41.96866667,41.96866667,CuauhtÈmoc,CuauhtÈmoc
11705,Taxi Libre,08/07/2017 02:17,08/07/2017 02:25,-99.14896307,19.45684372,-99.14072316,19.47337174,0.13,4020,82,4.02,30.92307692,8.74,1.07,1.07,8.74,27.89537778,27.89537778,CuauhtÈmoc,Gustavo A. Madero
11706,Taxi Libre,08/07/2017 02:20,08/07/2017 02:34,-99.25794034,19.32332398,-99.26667863,19.32105055,0.221666667,2384,301,2.384,10.75488722,8.74,1.07,1.07,8.74,26.10063111,26.10063111,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11707,Taxi Libre,08/07/2017 02:44,08/07/2017 02:48,-99.25682082,19.32751254,-99.25795534,19.32083434,0.053333333,868,18,0.868,16.275,8.74,1.07,1.07,8.74,12.88304,12.88304,¡Ålvaro ObregÛn,La Magdalena Contreras
11708,Taxi Libre,08/07/2017 02:49,08/07/2017 02:57,-99.25762546,19.32066393,-99.249985,19.329903,0.128611111,1788,74,1.788,13.90237581,8.74,1.07,1.07,8.74,18.15219556,18.15219556,La Magdalena Contreras,¡Ålvaro ObregÛn
11709,Taxi Libre,08/07/2017 03:07,08/07/2017 03:11,-99.25811055,19.32235001,-99.25802098,19.31504132,0.074444444,1147,41,1.147,15.40746269,8.74,1.07,1.07,8.74,14.62404889,14.62404889,La Magdalena Contreras,La Magdalena Contreras
11710,Taxi Libre,08/07/2017 03:06,08/07/2017 03:26,-99.13992468,19.30213034,-99.12734998,19.30603868,0.327222222,3859,533,3.859,11.79320883,8.74,1.07,1.07,8.74,37.93007556,37.93007556,Tlalpan,Coyoac·n
11711,Taxi Libre,08/07/2017 02:51,08/07/2017 03:28,-99.22897413,19.34501291,-99.22919637,19.3452378,0.620277778,6169,654,6.169,9.945544111,8.74,1.07,1.07,8.74,50.69398667,50.69398667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11712,Taxi Libre,08/07/2017 03:13,08/07/2017 03:24,-99.25821466,19.31461568,-99.246676,19.32483168,0.178055556,2832,71,2.832,15.90514821,8.74,1.07,1.07,8.74,22.54918222,22.54918222,La Magdalena Contreras,La Magdalena Contreras
11713,Taxi Libre,08/07/2017 03:29,08/07/2017 03:44,-99.22910359,19.34519137,-99.19027407,19.34797408,0.2625,5000,158,5,19.04761905,8.74,1.07,1.07,8.74,33.89688889,33.89688889,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11715,Taxi Libre,08/07/2017 04:15,08/07/2017 04:23,-99.25816324,19.32234777,-99.25864343,19.31379617,0.139444444,1270,186,1.27,9.107569721,8.74,1.07,1.07,8.74,18.59826667,18.59826667,La Magdalena Contreras,La Magdalena Contreras
11716,Taxi Libre,08/07/2017 04:09,08/07/2017 04:26,-99.22908453,19.34513607,-99.20238384,19.33453865,0.285555556,5404,133,5.404,18.92451362,8.74,1.07,1.07,8.74,35.03156444,35.03156444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11717,Taxi Libre,08/07/2017 04:24,08/07/2017 04:33,-99.25889901,19.31360307,-99.26887432,19.30741868,0.157222222,1950,112,1.95,12.40282686,8.74,1.07,1.07,8.74,19.74911111,19.74911111,La Magdalena Contreras,La Magdalena Contreras
11718,Taxi Libre,08/07/2017 04:39,08/07/2017 04:45,-99.26186201,19.3106408,-99.261345,19.31462234,0.098055556,806,199,0.806,8.219830028,8.74,1.07,1.07,8.74,16.92145778,16.92145778,La Magdalena Contreras,La Magdalena Contreras
11719,Taxi Libre,08/07/2017 04:58,08/07/2017 05:12,-99.25791749,19.31821625,-99.2487825,19.32515208,0.240833333,3079,192,3.079,12.78477509,8.74,1.07,1.07,8.74,26.48345333,26.48345333,La Magdalena Contreras,La Magdalena Contreras
11721,Taxi Libre,08/07/2017 06:18,08/07/2017 06:31,-99.25526585,19.32949874,-99.25484369,19.31631064,0.216388889,2171,216,2.171,10.03286264,8.74,1.07,1.07,8.74,23.16788,23.16788,¡Ålvaro ObregÛn,La Magdalena Contreras
11722,Taxi de Sitio,08/07/2017 06:22,08/07/2017 06:31,-99.23153364,19.27258032,-99.23773304,19.28880606,0.146388889,2573,98,2.573,17.57647059,13.1,1.3,1.3,13.1,29.31071111,29.31071111,Tlalpan,Tlalpan
11724,Taxi Libre,08/07/2017 06:24,08/07/2017 06:35,-99.0730908,19.34627288,-99.07078638,19.36239364,0.177777778,2465,175,2.465,13.865625,8.74,1.07,1.07,8.74,23.45131111,23.45131111,Iztapalapa,Iztapalapa
11725,Taxi Libre,08/07/2017 06:36,08/07/2017 06:45,-99.07075952,19.36247376,-99.07213536,19.34989874,0.140555556,5154,18,5.154,36.6687747,8.74,1.07,1.07,8.74,31.22712,31.22712,Iztapalapa,Iztapalapa
11726,Taxi Libre,08/07/2017 06:28,08/07/2017 06:54,-99.22787573,19.34525334,-99.20446046,19.37987758,0.419444444,7767,426,7.767,18.51735099,8.74,1.07,1.07,8.74,52.11209333,52.11209333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11727,Taxi Libre,08/07/2017 06:44,08/07/2017 06:53,-99.26304976,19.32009385,-99.261535,19.31067266,0.154444444,1671,186,1.671,10.81942446,8.74,1.07,1.07,8.74,20.31454667,20.31454667,¡Ålvaro ObregÛn,La Magdalena Contreras
11728,Taxi Libre,08/07/2017 06:59,08/07/2017 07:06,-99.26103362,19.3127666,-99.25653838,19.32098275,0.120555556,1606,59,1.606,13.32165899,8.74,1.07,1.07,8.74,17.01656889,17.01656889,La Magdalena Contreras,La Magdalena Contreras
11729,Taxi Libre,08/07/2017 07:22,08/07/2017 07:25,-99.1219104,19.39950212,-99.1171862,19.40536294,0.058055556,1080,68,1.08,18.60287081,8.74,1.07,1.07,8.74,14.97928889,14.97928889,Iztacalco,Iztacalco
11730,Taxi Libre,08/07/2017 07:22,08/07/2017 07:25,-99.25798263,19.32329811,-99.25656594,19.32762139,0.052777778,542,55,0.542,10.26947368,8.74,1.07,1.07,8.74,12.36753778,12.36753778,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11731,Taxi Libre,08/07/2017 07:28,08/07/2017 07:35,-99.2550825,19.32879577,-99.23937851,19.33751967,0.124444444,3181,23,3.181,25.56160714,8.74,1.07,1.07,8.74,22.90156889,22.90156889,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11732,Taxi Libre,08/07/2017 08:03,08/07/2017 08:08,-99.08250719,19.46789584,-99.08532386,19.47650236,0.072222222,1437,49,1.437,19.89692308,8.74,1.07,1.07,8.74,16.05547111,16.05547111,Gustavo A. Madero,Gustavo A. Madero
11735,Taxi de Sitio,09/07/2017 12:25,09/07/2017 12:42,-99.25234726,19.31007834,-99.26329806,19.30343206,0.277777778,4899,103,4.899,17.6364,13.1,1.3,1.3,13.1,41.55035556,41.55035556,La Magdalena Contreras,La Magdalena Contreras
11739,Radio Taxi,09/07/2017 02:47,09/07/2017 03:15,-99.14137885,19.34187621,-99.1765756,19.27665293,0.475,14332,224,14.332,30.17263158,27.6,1.84,1.84,27.6,142.2426311,142.2426311,Coyoac·n,Tlalpan
11740,Radio Taxi,09/07/2017 04:27,09/07/2017 04:39,-99.16834476,19.41652686,-99.19268526,19.37835046,0.208333333,7714,170,7.714,37.0272,27.6,1.84,1.84,27.6,91.32615111,91.32615111,CuauhtÈmoc,¡Ålvaro ObregÛn
11741,Taxi de Sitio,09/07/2017 04:53,09/07/2017 04:59,-99.19721201,19.42865749,-99.19357042,19.40850112,0.096111111,3467,12,3.467,36.07283237,13.1,1.3,1.3,13.1,31.47506667,31.47506667,Miguel Hidalgo,Miguel Hidalgo
11742,Taxi de Sitio,09/07/2017 05:37,09/07/2017 05:47,-99.21705923,19.42837249,-99.18002381,19.4493051,0.168611111,6263,25,6.263,37.1446458,13.1,1.3,1.3,13.1,46.38982222,46.38982222,Miguel Hidalgo,Miguel Hidalgo
11743,Taxi Libre,09/07/2017 06:50,09/07/2017 07:46,-99.0974967,19.58081065,-99.09668778,19.64231225,0.927777778,7269,2,7.269,7.834850299,8.74,1.07,1.07,8.74,39.89887556,39.89887556,Ecatepec de Morelos,Coacalco de Berrioz·bal
11744,Taxi Libre,09/07/2017 07:41,09/07/2017 07:55,-99.25829202,19.319136,-99.22525044,19.31083623,0.225833333,5753,54,5.753,25.47453875,8.74,1.07,1.07,8.74,34.64684,34.64684,La Magdalena Contreras,La Magdalena Contreras
11745,Taxi Libre,09/07/2017 09:09,09/07/2017 09:16,-99.139372,19.30189232,-99.132302,19.30729634,0.113333333,1862,96,1.862,16.42941176,8.74,1.07,1.07,8.74,18.99202667,18.99202667,Tlalpan,Coyoac·n
11746,Taxi Libre,09/07/2017 09:37,09/07/2017 10:12,-99.22908642,19.34516105,-99.14020708,19.32562303,0.583055556,14114,385,14.114,24.20695569,8.74,1.07,1.07,8.74,78.30236444,78.30236444,¡Ålvaro ObregÛn,Coyoac·n
11750,Taxi Libre,09/07/2017 12:47,09/07/2017 12:54,-99.19755941,19.46199052,-99.18756506,19.45917126,0.125,1792,248,1.792,14.336,8.74,1.07,1.07,8.74,22.30664889,22.30664889,Miguel Hidalgo,Miguel Hidalgo
11752,Taxi Libre,09/07/2017 03:09,09/07/2017 03:37,-99.2581543,19.3199561,-99.22591735,19.3019717,0.465833333,8934,409,8.934,19.17853309,8.74,1.07,1.07,8.74,56.70263111,56.70263111,La Magdalena Contreras,Tlalpan
11753,Taxi Libre,09/07/2017 01:12,09/07/2017 02:10,-99.19631571,19.46167412,-99.19469859,19.46107671,0.971388889,3886,213,3.886,4.000457535,8.74,1.07,1.07,8.74,30.43674667,30.43674667,Miguel Hidalgo,Miguel Hidalgo
11754,Taxi Libre,09/07/2017 03:38,09/07/2017 03:50,-99.19625241,19.46292665,-99.20163786,19.48174058,0.204444444,4889,157,4.889,23.91358696,8.74,1.07,1.07,8.74,33.39803111,33.39803111,Miguel Hidalgo,Azcapotzalco
11755,Taxi Libre,09/07/2017 04:02,09/07/2017 04:17,-99.25817495,19.32190638,-99.25807568,19.32034998,0.246666667,2096,398,2.096,8.497297297,8.74,1.07,1.07,8.74,27.17443556,27.17443556,La Magdalena Contreras,La Magdalena Contreras
11756,Taxi Libre,09/07/2017 04:17,09/07/2017 04:21,-99.25823462,19.31940409,-99.25873443,19.32113851,0.063333333,867,10,0.867,13.68947368,8.74,1.07,1.07,8.74,12.68853778,12.68853778,La Magdalena Contreras,La Magdalena Contreras
11757,Taxi Libre,08/07/2017 04:38,08/07/2017 04:45,-99.2566993,19.34276686,-99.27486611,19.33287583,0.118888889,2419,47,2.419,20.34672897,8.74,1.07,1.07,8.74,20.21087556,20.21087556,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11758,Taxi Libre,09/07/2017 04:12,09/07/2017 04:36,-99.19734935,19.46196767,-99.19610408,19.46155626,0.403333333,7031,436,7.031,17.4322314,8.74,1.07,1.07,8.74,49.19979111,49.19979111,Miguel Hidalgo,Miguel Hidalgo
11759,Taxi Libre,09/07/2017 04:30,09/07/2017 04:38,-99.2569218,19.32728309,-99.26277636,19.32508734,0.129722222,1504,96,1.504,11.59400428,8.74,1.07,1.07,8.74,17.45978667,17.45978667,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11760,Taxi Libre,09/07/2017 04:51,09/07/2017 04:54,-99.19661711,19.46141433,-99.19957428,19.45551192,0.051666667,966,37,0.966,18.69677419,8.74,1.07,1.07,8.74,13.75425778,13.75425778,Miguel Hidalgo,Miguel Hidalgo
11761,Taxi Libre,09/07/2017 05:05,09/07/2017 05:19,-99.25820302,19.31904214,-99.2573461,19.31438316,0.2225,1238,472,1.238,5.564044944,8.74,1.07,1.07,8.74,25.26175111,25.26175111,La Magdalena Contreras,La Magdalena Contreras
11762,Taxi Libre,09/07/2017 05:09,09/07/2017 05:21,-99.19666622,19.46100119,-99.19367037,19.45264509,0.198333333,3227,169,3.227,16.27058824,8.74,1.07,1.07,8.74,26.57000444,26.57000444,Miguel Hidalgo,Miguel Hidalgo
11763,Radio Taxi,09/07/2017 05:22,09/07/2017 05:36,-99.14912275,19.45684227,-99.16738129,19.41875104,0.226388889,5357,35,5.357,23.66282209,27.6,1.84,1.84,27.6,68.45863111,68.45863111,CuauhtÈmoc,CuauhtÈmoc
11764,Radio Taxi,09/07/2017 05:41,09/07/2017 05:47,-99.16523487,19.42172578,-99.17513791,19.4365959,0.098888889,2084,8,2.084,21.0741573,27.6,1.84,1.84,27.6,43.26535111,43.26535111,CuauhtÈmoc,Miguel Hidalgo
11765,Radio Taxi,09/07/2017 08:22,09/07/2017 08:41,-98.83632976,19.262906,-98.85634869,19.24501127,0.324166667,5788,118,5.788,17.85501285,27.6,1.84,1.84,27.6,75.02456889,75.02456889,Chalco,Chalco
11766,Taxi Libre,09/07/2017 08:44,09/07/2017 08:50,-98.85870333,19.24424908,-98.87926078,19.26070448,0.104722222,3621,16,3.621,34.57718833,8.74,1.07,1.07,8.74,24.61832444,24.61832444,Chalco,Chalco
11767,Taxi de Sitio,09/07/2017 08:52,09/07/2017 09:06,-99.12520559,19.30426649,-99.14840246,19.32126103,0.238611111,5968,183,5.968,25.01140861,13.1,1.3,1.3,13.1,49.42026667,49.42026667,Coyoac·n,Coyoac·n
11770,Taxi Libre,10/07/2017 07:36,10/07/2017 07:43,-99.22354134,19.34571637,-99.21399964,19.35451376,0.115,2521,56,2.521,21.92173913,8.74,1.07,1.07,8.74,20.86143556,20.86143556,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11771,UberX,10/07/2017 07:36,10/07/2017 07:46,-99.07750698,19.42111432,-99.0894236,19.4328059,0.165277778,4806,91,4.806,29.07831933,7,3.57,1.8,35,26.88742,35,Venustiano Carranza,Venustiano Carranza
11772,Taxi Libre,10/07/2017 07:40,10/07/2017 07:53,-99.19436673,19.46259837,-99.17284318,19.46746519,0.218055556,4256,182,4.256,19.51796178,8.74,1.07,1.07,8.74,31.28323556,31.28323556,Miguel Hidalgo,Azcapotzalco
11773,Taxi Libre,10/07/2017 07:53,10/07/2017 07:59,-99.21874525,19.3478582,-99.21557412,19.35542354,0.096944444,1605,138,1.605,16.55587393,8.74,1.07,1.07,8.74,18.89073333,18.89073333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11774,Taxi de Sitio,10/07/2017 07:39,10/07/2017 08:00,-99.15716789,19.40662343,-99.15689168,19.40672948,0.353611111,2307,118,2.307,6.524116261,13.1,1.3,1.3,13.1,28.50528889,28.50528889,CuauhtÈmoc,CuauhtÈmoc
11775,Taxi Libre,10/07/2017 07:43,10/07/2017 08:07,-99.3335138,19.31941291,-99.28779558,19.3623656,0.402777778,8285,245,8.285,20.56965517,8.74,1.07,1.07,8.74,50.02535556,50.02535556,Cuajimalpa de Morelos,Cuajimalpa de Morelos
11776,Taxi Libre,10/07/2017 08:06,10/07/2017 08:08,-99.22361072,19.34593281,-99.22656684,19.34636504,0.035,585,37,0.585,16.71428571,8.74,1.07,1.07,8.74,12.12357778,12.12357778,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11777,Taxi de Sitio,10/07/2017 08:00,10/07/2017 08:14,-99.15681102,19.40668196,-99.17083543,19.37223594,0.230555556,4930,292,4.93,21.38313253,13.1,1.3,1.3,13.1,47.17155556,47.17155556,CuauhtÈmoc,Benito Ju·rez
11778,Taxi Libre,10/07/2017 08:15,10/07/2017 08:24,-99.19560994,19.46248221,-99.18751389,19.48092687,0.141388889,3510,154,3.51,24.82514735,8.74,1.07,1.07,8.74,27.42457778,27.42457778,Miguel Hidalgo,Azcapotzalco
11779,Taxi Libre,10/07/2017 08:19,10/07/2017 08:37,-99.22341165,19.3459697,-99.20096584,19.34927128,0.299444444,5773,242,5.773,19.27903525,8.74,1.07,1.07,8.74,39.20266222,39.20266222,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11782,Taxi Libre,10/07/2017 08:46,10/07/2017 08:53,-99.22260201,19.3454343,-99.21206108,19.35309344,0.118611111,2716,75,2.716,22.89836066,8.74,1.07,1.07,8.74,22.14781333,22.14781333,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11784,Radio Taxi,10/07/2017 08:48,10/07/2017 09:11,-99.17428586,19.40038312,-99.21816248,19.34859772,0.394444444,9176,328,9.176,23.26309859,27.6,1.84,1.84,27.6,108.5469156,108.5469156,Miguel Hidalgo,¡Ålvaro ObregÛn
11785,Taxi Libre,10/07/2017 08:45,10/07/2017 09:11,-99.07758779,19.36188786,-99.10379978,19.37847216,0.434444444,5195,249,5.195,11.95780051,8.74,1.07,1.07,8.74,36.89526667,36.89526667,Iztapalapa,Iztapalapa
11786,Taxi Libre,10/07/2017 09:00,10/07/2017 09:14,-99.13925766,19.301286,-99.14329932,19.30224036,0.228888889,3967,84,3.967,17.3315534,8.74,1.07,1.07,8.74,27.71609333,27.71609333,Tlalpan,Coyoac·n
11787,Taxi de Sitio,10/07/2017 08:43,10/07/2017 09:16,-99.18104398,19.345206,-99.2189108,19.32198777,0.551388889,11320,103,11.32,20.52997481,13.1,1.3,1.3,13.1,74.93955556,74.93955556,Coyoac·n,¡Ålvaro ObregÛn
11788,Taxi de Sitio,10/07/2017 09:00,10/07/2017 09:19,-99.147685,19.433705,-99.163123,19.42791066,0.307777778,2294,656,2.294,7.453429603,13.1,1.3,1.3,13.1,43.97991111,43.97991111,CuauhtÈmoc,CuauhtÈmoc
11789,Taxi Libre,10/07/2017 08:59,10/07/2017 09:28,-99.21654243,19.34786715,-99.17375372,19.3562533,0.480555556,6640,709,6.64,13.81734104,8.74,1.07,1.07,8.74,54.01764444,54.01764444,¡Ålvaro ObregÛn,¡Ålvaro ObregÛn
11790,Taxi de Sitio,10/07/2017 09:17,10/07/2017 09:34,-99.220774,19.32122092,-99.2159913,19.30973012,0.294166667,1813,741,1.813,6.163172805,13.1,1.3,1.3,13.1,43.93426667,43.93426667,La Magdalena Contreras,¡Ålvaro ObregÛn
11792,Taxi Libre,10/07/2017 09:34,10/07/2017 09:39,-99.19646309,19.46148479,-99.1864524,19.4571576,0.078611111,1935,63,1.935,24.61484099,8.74,1.07,1.07,8.74,18.5198,18.5198,Miguel Hidalgo,Miguel Hidalgo
11794,Taxi de Sitio,10/07/2017 09:48,10/07/2017 09:55,-99.18959116,19.30218558,-99.17817462,19.29257035,0.119444444,3318,50,3.318,27.77860465,13.1,1.3,1.3,13.1,31.79804444,31.79804444,Tlalpan,Tlalpan
11795,Taxi Libre,10/07/2017 09:52,10/07/2017 09:57,-99.19669744,19.4603586,-99.1806866,19.45634628,0.09,2103,74,2.103,23.36666667,8.74,1.07,1.07,8.74,19.50039556,19.50039556,Miguel Hidalgo,Miguel Hidalgo
11797,Taxi de Sitio,10/07/2017 09:12,10/07/2017 10:02,-99.21822618,19.34857022,-99.17427289,19.4159858,0.835833333,9705,52,9.705,11.6111665,13.1,1.3,1.3,13.1,65.06822222,65.06822222,¡Ålvaro ObregÛn,CuauhtÈmoc
11798,Taxi de Sitio,10/07/2017 10:08,10/07/2017 10:15,-99.18956388,19.3022537,-99.1758481,19.28436142,0.116111111,3262,91,3.262,28.0937799,13.1,1.3,1.3,13.1,32.69128889,32.69128889,Tlalpan,Tlalpan
