id,tipo_transporte,pickup_datetime,dropoff_datetime,pickup_longitude,pickup_latitude,dropoff_longitude,dropoff_latitude,trip_duration,dist_meters,wait_sec,dist_km,speed_km,pickup_location,dropoff_location,banderazo,tarifa_dist,tarifa_tiempo,tarifa_min,costo_viaje_sin_min,costo_viaje_sobre_min
4807,Taxi Libre,2017-06-02 10:46:12,2017-06-02 10:49:52,-99.19724232660731,19.4614351720417,-99.205442,19.4590105,0.06138888888888889,1438,39,1.438,23.42443438914027,Miguel Hidalgo,Miguel Hidalgo,13.1,1.3,1.3,13.1,31.096044444444445,31.096044444444445
4808,Taxi de Sitio,2017-06-02 10:41:18,2017-06-02 10:51:17,-99.18888756615891,19.302335174646398,-99.19213210522659,19.2860787438452,0.16666666666666666,3233,41,3.233,19.398000000000003,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,38.96821333333333,38.96821333333333
4809,Taxi Libre,2017-06-02 10:24:35,2017-06-02 11:02:15,-99.09402405552109,19.477672092387,-99.08248974893299,19.483703875283602,0.6280555555555556,6146,165,6.146,9.785758513931889,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,21.269462222222224,21.269462222222224
4810,Taxi Libre,2017-06-02 11:02:26,2017-06-02 11:09:00,-99.0940367924206,19.477757015678502,-99.10052340332692,19.4721833892254,0.10972222222222222,2783,26,2.783,25.364050632911393,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,33.08226222222223,33.08226222222223
4812,Taxi Libre,2017-06-02 10:59:36,2017-06-02 11:14:56,-99.1945106004842,19.4631263724055,-99.1805682966937,19.4650801350679,0.25583333333333336,2193,629,2.193,8.571986970684039,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,29.017213333333338,29.017213333333338
4813,Taxi Libre,2017-06-02 11:18:06,2017-06-02 11:40:15,-99.0940500834017,19.4777392940777,-99.13104650543829,19.4836992185833,0.36916666666666664,4371,66,4.371,11.84018058690745,Gustavo A. Madero,Gustavo A. Madero,7.0,3.5700000000000003,1.8,35.0,25.290310000000005,35.0
4814,UberX,2017-06-02 12:10:30,2017-06-02 12:22:17,-99.02019926,19.50345856,-99.02606056,19.52817174,0.1963888888888889,4283,100,4.283,21.80876944837341,Ecatepec de Morelos,Ecatepec de Morelos,8.74,1.07,1.07,8.74,51.65365777777778,51.65365777777778
4817,Taxi Libre,2017-06-02 01:20:10,2017-06-02 01:43:43,-99.13935734,19.30188502,-99.12529066,19.29282934,0.3927777777777778,7121,523,7.121,18.12984441301273,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,14.881324444444447,14.881324444444447
4818,Taxi Libre,2017-06-02 02:53:45,2017-06-02 02:57:03,-99.03197854,19.5134323,-99.02108982,19.50886514,0.055,1346,16,1.346,24.472727272727273,Ecatepec de Morelos,Ecatepec de Morelos,8.74,1.07,1.07,8.74,20.646484444444443,20.646484444444443
4819,Taxi Libre,2017-06-02 02:56:35,2017-06-02 03:03:12,-99.2042434071646,19.3663388807722,-99.219002,19.36029132,0.11055555555555556,2143,115,2.143,19.383919597989948,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,23.898808888888887,23.898808888888887
4821,Taxi Libre,2017-06-02 03:17:40,2017-06-02 03:26:53,-99.1967846134639,19.3788517150331,-99.203299,19.36680502,0.15361111111111111,3164,68,3.164,20.59746835443038,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,67.5364888888889,67.5364888888889
4827,Taxi de Sitio,2017-06-02 03:51:00,2017-06-02 04:24:56,-99.26547531533001,19.3140262224002,-99.26096336,19.31758634,0.5658333333333333,7913,460,7.913,13.984683357879236,La Magdalena Contreras,La Magdalena Contreras,8.74,1.07,1.07,8.74,36.18526222222223,36.18526222222223
4829,Taxi Libre,2017-06-02 04:36:03,2017-06-02 04:56:02,-99.14067234,19.30260268,-99.14051568,19.301845,0.33305555555555555,3768,476,3.768,11.313427856547122,Coyoacán,Coyoacán,7.0,3.5700000000000003,1.8,35.0,39.02149,39.02149
4830,UberX,2017-06-02 06:27:55,2017-06-02 06:49:58,-99.0192822148201,19.505890417617103,-99.0206890603322,19.5086778050992,0.3675,7457,180,7.457,20.291156462585032,Ecatepec de Morelos,Ecatepec de Morelos,8.74,1.07,1.07,8.74,27.349440000000005,27.349440000000005
4834,Taxi Libre,2017-06-03 07:35:00,2017-06-03 07:55:38,-99.2148407209771,19.452163714347698,-99.19276941023459,19.4427894538446,0.3441666666666667,4198,27,4.198,12.197578692493947,Miguel Hidalgo,Miguel Hidalgo,13.1,1.3,1.3,13.1,32.62137777777778,32.62137777777778
4837,Taxi de Sitio,2017-06-03 10:25:37,2017-06-03 10:46:11,-99.25195837355609,19.3266684637264,-99.24153000000001,19.305272,0.3427777777777778,3043,128,3.043,8.877471636952999,La Magdalena Contreras,La Magdalena Contreras,8.74,1.07,1.07,8.74,24.730555555555558,24.730555555555558
4838,Taxi Libre,2017-06-03 10:49:43,2017-06-03 10:59:54,-99.3023857329945,19.3563021975425,-99.31268876060221,19.353199305599002,0.17,2875,155,2.875,16.91176470588235,Cuajimalpa de Morelos,Cuajimalpa de Morelos,8.74,1.07,1.07,8.74,81.3406888888889,81.3406888888889
4839,Taxi Libre,2017-06-03 12:02:01,2017-06-03 12:47:23,-99.1347762879932,19.523272007032002,-99.1863702688525,19.4808106852459,0.7561111111111111,13035,707,13.035,17.23952975753123,Gustavo A. Madero,Azcapotzalco,13.1,1.3,1.3,13.1,29.7504,29.7504
4842,Taxi de Sitio,2017-06-03 03:28:36,2017-06-03 03:35:57,-99.30014354831629,19.3581360891456,-99.28798326383921,19.357389619208103,0.12277777777777778,2702,90,2.702,22.007239819004525,Cuajimalpa de Morelos,Cuajimalpa de Morelos,13.1,1.3,1.3,13.1,29.240222222222222,29.240222222222222
4843,Taxi de Sitio,2017-06-03 04:00:33,2017-06-03 04:09:48,-99.3001453402768,19.3571694660987,-99.2884896827684,19.3613426268361,0.15416666666666667,2165,169,2.165,14.043243243243243,Cuajimalpa de Morelos,Cuajimalpa de Morelos,13.1,1.3,1.3,13.1,63.7272,63.7272
4844,Taxi de Sitio,2017-06-03 04:14:49,2017-06-03 05:04:46,-99.1895321,19.3022922,-99.18956982,19.30234478,0.8325,8386,243,8.386,10.073273273273273,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,58.629582222222226,58.629582222222226
4845,Taxi Libre,2017-06-03 04:50:57,2017-06-03 05:15:12,-99.14497789863009,19.4711686520548,-99.13992886,19.46278452,0.4041666666666667,8462,575,8.462,20.936907216494845,Gustavo A. Madero,Cuauhtémoc,8.74,1.07,1.07,8.74,26.45206666666667,26.45206666666667
4847,Taxi Libre,2017-06-03 06:44:31,2017-06-03 06:53:44,-99.12118779349741,19.4375915662549,-99.12093346,19.42647182,0.15361111111111111,3055,195,3.055,19.887884267631105,Venustiano Carranza,Venustiano Carranza,8.74,1.07,1.07,8.74,35.50569333333333,35.50569333333333
4848,Taxi Libre,2017-06-03 07:16:33,2017-06-03 07:31:31,-99.07735139143291,19.300295576952102,-99.0731663694915,19.327723242372898,0.24944444444444444,5137,201,5.137,20.593763919821825,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,12.306191111111112,12.306191111111112
4850,Taxi Libre,2017-06-03 08:00:17,2017-06-03 08:02:54,-99.02525114147899,19.6159306211359,-99.02760368,19.61918164,0.04388888888888889,711,22,0.711,16.2,Tecámac,Tecámac,8.74,1.07,1.07,8.74,40.73204888888889,40.73204888888889
4851,Taxi Libre,2017-06-03 10:29:36,2017-06-03 10:53:14,-99.1075751133503,19.3197564938333,-99.0770291756045,19.3237989803554,0.39416666666666667,5547,347,5.547,14.072727272727272,Coyoacán,Iztapalapa,13.1,1.3,1.3,13.1,64.18595555555555,64.18595555555555
4855,Taxi de Sitio,2017-06-04 09:53:44,2017-06-04 10:17:02,-99.2560991952966,19.3299307809011,-99.26799334,19.32894466,0.38861111111111113,8902,166,8.902,22.907219442458896,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,54.3412,54.3412
4856,Taxi de Sitio,2017-06-04 10:17:05,2017-06-04 10:40:27,-99.2673642290131,19.3293644915081,-99.27942900000001,19.334801000000002,0.3894444444444444,6281,297,6.281,16.128102710413696,Álvaro Obregón,Álvaro Obregón,13.1,1.3,1.3,13.1,26.516,26.516
4857,Taxi de Sitio,2017-06-04 11:37:31,2017-06-04 11:42:34,-99.16551328,19.41998628,-99.16882372,19.40521116,0.08416666666666667,2030,99,2.03,24.118811881188115,Cuauhtémoc,Cuauhtémoc,13.1,1.3,1.3,13.1,20.214177777777778,20.214177777777778
4858,Taxi de Sitio,2017-06-04 11:44:19,2017-06-04 11:47:18,-99.1712434,19.4042796,-99.17248962,19.41184304,0.05,1257,20,1.257,25.139999999999997,Cuauhtémoc,Cuauhtémoc,8.74,1.07,1.07,8.74,39.963075555555555,39.963075555555555
4859,Taxi Libre,2017-06-04 12:45:06,2017-06-04 01:04:51,-99.10558938279509,19.264682508223,-99.09830818,19.2458539,0.32916666666666666,5234,371,5.234,15.900759493670886,Xochimilco,Xochimilco,8.74,1.07,1.07,8.74,22.02702222222222,22.02702222222222
4860,Taxi Libre,2017-06-04 03:18:48,2017-06-04 03:26:36,-99.0280145018787,19.603171115934803,-99.03173716,19.60865172,0.13027777777777777,2910,35,2.91,22.336886993603414,Ecatepec de Morelos,Ecatepec de Morelos,13.1,1.3,1.3,13.1,46.14946666666667,46.14946666666667
4862,Taxi de Sitio,2017-06-04 04:02:17,2017-06-04 04:12:14,-99.10727168,19.45620314,-99.08609842,19.491565100000003,0.16583333333333333,5439,165,5.439,32.79798994974875,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,44.97448000000001,44.97448000000001
4863,Taxi Libre,2017-06-04 03:58:13,2017-06-04 04:18:22,-99.2423149596195,19.358616599048702,-99.188953,19.36373632,0.3358333333333333,7266,216,7.266,21.635732009925558,Álvaro Obregón,Benito Juárez,8.74,1.07,1.07,8.74,13.539306666666667,13.539306666666667
4865,Taxi Libre,2017-06-04 04:42:10,2017-06-04 04:45:18,-99.05816448,19.64019646,-99.0536920242426,19.632991456061,0.0525,988,24,0.988,18.81904761904762,Ecatepec de Morelos,Ecatepec de Morelos,8.74,1.07,1.07,8.74,37.538693333333335,37.538693333333335
4866,Taxi Libre,2017-06-04 04:36:35,2017-06-04 04:53:28,-99.14000902,19.302198,-99.105905,19.264018300000004,0.2816666666666667,6212,93,6.212,22.054437869822483,Tlalpan,Xochimilco,8.74,1.07,1.07,8.74,29.82042666666667,29.82042666666667
4867,Taxi Libre,2017-06-04 05:02:20,2017-06-04 05:14:19,-99.16533348,19.36972324,-99.18838625793501,19.3703377241935,0.2,3392,276,3.392,16.959999999999997,Benito Juárez,Benito Juárez,8.74,1.07,1.07,8.74,54.458960000000005,54.458960000000005
4868,Taxi Libre,2017-06-04 05:24:04,2017-06-04 05:48:59,-99.1895251,19.3608225,-99.2389496,19.35782532,0.4152777777777778,9182,270,9.182,22.1105016722408,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,49.281111111111116,49.281111111111116
4870,Taxi Libre,2017-06-04 06:43:43,2017-06-04 06:59:15,-99.1564356472298,19.3349020628333,-99.13732998583721,19.381780291945,0.25916666666666666,7950,274,7.95,30.675241157556272,Coyoacán,Benito Juárez,8.74,1.07,1.07,8.74,72.40547555555555,72.40547555555555
4871,Taxi Libre,2017-06-04 07:03:55,2017-06-04 07:30:34,-99.1519690299065,19.3862024,-99.14456362,19.4643102,0.4444444444444444,12514,425,12.514,28.1565,Benito Juárez,Cuauhtémoc,13.1,1.3,1.3,13.1,43.93831111111111,43.93831111111111
4873,Taxi de Sitio,2017-06-04 10:36:21,2017-06-04 10:48:02,-99.1660796100981,19.308262441418897,-99.18042554,19.29067906,0.195,5536,71,5.536,28.38974358974359,Coyoacán,Tlalpan,27.6,1.8399999999999999,1.8399999999999999,27.6,63.508622222222215,63.508622222222215
4874,Radio Taxi,2017-06-04 11:17:40,2017-06-04 11:28:06,-99.12509721698109,19.3040209254717,-99.10256334,19.31265398,0.17416666666666666,3840,187,3.84,22.04784688995215,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,17.85830222222222,17.85830222222222
4876,Taxi Libre,2017-06-05 07:40:50,2017-06-05 07:47:19,-99.1982553322646,19.4618404689592,-99.205406081216,19.4556431527914,0.10833333333333334,1536,107,1.536,14.178461538461539,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,43.22491111111111,43.22491111111111
4877,Taxi Libre,2017-06-05 07:56:18,2017-06-05 08:17:46,-99.19541471100229,19.4640797495465,-99.19425166,19.46410756,0.35805555555555557,3885,751,3.885,10.850271528316524,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,19.238364444444443,19.238364444444443
4878,Taxi Libre,2017-06-05 08:35:18,2017-06-05 08:41:47,-99.19681389018021,19.4623894315736,-99.1899896164628,19.4631448106177,0.10805555555555556,2364,16,2.364,21.877634961439586,Miguel Hidalgo,Miguel Hidalgo,7.0,3.5700000000000003,1.8,35.0,32.41588,35.0
4880,UberX,2017-06-03 03:43:38,2017-06-03 04:00:00,-99.161591240542,19.317178931594,-99.1699096998081,19.3121882135846,0.27305555555555555,1884,623,1.884,6.89969481180061,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,27.107382222222228,27.107382222222228
4881,Taxi Libre,2017-06-05 10:00:31,2017-06-05 10:10:49,-99.0962135782467,19.4784722244548,-99.09110563350059,19.4855062944921,0.17194444444444446,2947,242,2.947,17.139256865912763,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,23.499817777777782,23.499817777777782
4883,Taxi Libre,2017-06-05 11:09:51,2017-06-05 11:18:08,-99.19353544832491,19.4597067874528,-99.1949938541785,19.4607446622207,0.13805555555555554,2743,127,2.743,19.868812877263583,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,35.120968888888896,35.120968888888896
4885,Taxi Libre,2017-06-05 12:00:04,2017-06-05 12:14:00,-99.12733072,19.5171817,-99.1315697173077,19.4837720346154,0.2325,4636,275,4.636,19.939784946236557,Gustavo A. Madero,Gustavo A. Madero,13.1,1.3,1.3,13.1,48.51835555555556,48.51835555555556
4887,Taxi de Sitio,2017-06-05 12:29:45,2017-06-05 12:47:28,-99.1346708,19.4854245,-99.13347118,19.5128549,0.29527777777777775,4239,463,4.239,14.355973659454376,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,21.649906666666666,21.649906666666666
4888,Taxi Libre,2017-06-05 12:57:00,2017-06-05 01:06:44,-99.08391244,19.32075416,-99.0732868175,19.3276388125,0.1622222222222222,2033,177,2.033,12.532191780821918,Iztapalapa,Iztapalapa,13.1,1.3,1.3,13.1,36.37866666666667,36.37866666666667
4890,Taxi de Sitio,2017-06-05 02:00:37,2017-06-05 02:16:21,-99.25761166610849,19.315493002931603,-99.26693399999999,19.30590034,0.26222222222222225,1760,489,1.76,6.711864406779661,La Magdalena Contreras,La Magdalena Contreras,8.74,1.07,1.07,8.74,16.428306666666668,16.428306666666668
4892,Taxi Libre,2017-06-05 05:41:06,2017-06-05 05:46:28,-99.07520909273329,19.32687087018,-99.07947340000001,19.3194454,0.08944444444444444,1263,96,1.263,14.120496894409937,Iztapalapa,Iztapalapa,8.74,1.07,1.07,8.74,36.62182222222222,36.62182222222222
4895,Taxi Libre,2017-06-05 06:55:39,2017-06-05 07:14:02,-99.1309233,19.2907717,-99.14013002,19.30229666,0.3063888888888889,2220,773,2.22,7.245693563009974,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,30.19421333333333,30.19421333333333
4896,Taxi Libre,2017-06-05 07:46:48,2017-06-05 08:00:28,-99.1963171689718,19.461717221238302,-99.17052924,19.46873198,0.22777777777777777,4096,165,4.096,17.982439024390246,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,54.254946666666676,54.254946666666676
4898,Taxi Libre,2017-06-05 09:21:45,2017-06-05 10:00:01,-99.19598065167541,19.463314020599302,-99.194602,19.46110786,0.6380555555555556,8851,321,8.851,13.871832825424468,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,31.440644444444445,31.440644444444445
4900,Taxi Libre,2017-06-06 06:10:38,2017-06-06 06:23:28,-99.1189481969952,19.4554244065549,-99.1482743465868,19.436454304067198,0.21388888888888888,4465,151,4.465,20.875324675324677,Venustiano Carranza,Cuauhtémoc,13.1,1.3,1.3,13.1,25.384133333333335,25.384133333333335
4901,Taxi de Sitio,2017-06-06 07:15:43,2017-06-06 07:24:39,-99.1335373,19.491143899999997,-99.1202098,19.4904796,0.14888888888888888,2079,51,2.079,13.963432835820898,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,26.79541777777778,26.79541777777778
4902,Taxi Libre,2017-06-06 07:47:22,2017-06-06 08:00:48,-99.1961546976191,19.462619732696602,-99.19472938,19.44882484,0.22416666666666665,2263,352,2.263,10.095167286245353,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,30.019208888888887,30.019208888888887
4903,Taxi Libre,2017-06-06 08:10:23,2017-06-06 08:21:49,-99.1958006781187,19.4624674630007,-99.19578098,19.46146332,0.19055555555555556,3694,230,3.694,19.38542274052478,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,23.022835555555556,23.022835555555556
4904,Taxi Libre,2017-06-06 08:32:47,2017-06-06 08:40:40,-99.1947346527722,19.459498002701398,-99.17683082,19.45369514,0.1313888888888889,2226,200,2.226,16.942071881606765,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,25.002097777777777,25.002097777777777
4905,Taxi Libre,2017-06-06 08:50:10,2017-06-06 08:56:28,-99.19272345755871,19.461389047703303,-99.18756044,19.48073406,0.10527777777777778,3644,28,3.644,34.613192612137205,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,25.624600000000004,25.624600000000004
4907,Taxi Libre,2017-06-06 09:53:18,2017-06-06 10:06:12,-99.0939877827843,19.4778073599322,-99.09617098296249,19.4559101485253,0.2152777777777778,2845,198,2.845,13.215483870967741,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,23.763275555555555,23.763275555555555
4909,Taxi Libre,2017-06-06 10:17:25,2017-06-06 10:22:52,-99.1960022351822,19.4625843789943,-99.1873507,19.48132124,0.09111111111111111,3399,20,3.399,37.30609756097561,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,15.286973333333332,15.286973333333332
4910,Taxi Libre,2017-06-06 10:40:19,2017-06-06 10:45:13,-99.09401567443079,19.4777802141158,-99.10628775079641,19.4785480511311,0.08194444444444444,1413,21,1.413,17.243389830508473,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,17.468822222222222,17.468822222222222
4911,Taxi Libre,2017-06-06 10:45:25,2017-06-06 10:49:08,-99.1963850036619,19.4615735589575,-99.18445374,19.45838188,0.06222222222222222,1795,44,1.795,28.848214285714285,Miguel Hidalgo,Miguel Hidalgo,13.1,1.3,1.3,13.1,73.24955555555556,73.24955555555556
4912,Taxi de Sitio,2017-06-06 10:25:41,2017-06-06 11:00:06,-99.2628272169598,19.330063416391,-99.17511902,19.35429634,0.5738888888888889,11145,76,11.145,19.420135527589544,Álvaro Obregón,Coyoacán,8.74,1.07,1.07,8.74,17.39748888888889,17.39748888888889
4913,Taxi Libre,2017-06-06 11:09:46,2017-06-06 11:15:35,-99.0940344344383,19.477763856829103,-99.09979632,19.48904166,0.09722222222222222,1995,5,1.995,20.52,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,20.06440444444445,20.06440444444445
4914,Taxi Libre,2017-06-06 11:56:09,2017-06-06 12:03:51,-99.1962340812492,19.462550487772802,-99.1893916,19.45820968,0.12861111111111112,2107,97,2.107,16.382721382289418,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,29.275440000000003,29.275440000000003
4915,Taxi Libre,2017-06-06 11:55:15,2017-06-06 12:12:06,-99.09397836692159,19.477750353063396,-99.12704666,19.48444368,0.2811111111111111,4348,81,4.348,15.467193675889328,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,27.207724444444445,27.207724444444445
4916,Taxi Libre,2017-06-06 01:31:45,2017-06-06 01:41:01,-99.19557086387871,19.4613957745971,-99.18757196,19.48081708,0.15444444444444444,3526,142,3.526,22.83021582733813,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,32.66567555555555,32.66567555555555
4917,Taxi Libre,2017-06-06 02:00:13,2017-06-06 02:14:34,-99.1962627079806,19.4626211260628,-99.17511672,19.46870536,0.23944444444444443,4279,236,4.279,17.870533642691417,Miguel Hidalgo,Azcapotzalco,8.74,1.07,1.07,8.74,41.455844444444445,41.455844444444445
4918,Taxi Libre,2017-06-06 02:10:00,2017-06-06 02:22:49,-99.05165244,19.41022484,-99.07631804,19.43946518,0.21388888888888888,7255,70,7.255,33.91948051948052,Nezahualcóyotl,Venustiano Carranza,30.0,9.46,3.5,77.0,72.66870000000002,77.0
4919,UberBlack,2017-06-06 02:26:47,2017-06-06 02:39:35,-99.24958829638871,19.3300777439416,-99.26410898,19.33098968,0.2136111111111111,3345,189,3.345,15.659297789336803,Álvaro Obregón,Álvaro Obregón,8.74,1.07,1.07,8.74,40.748693333333335,40.748693333333335
4920,Taxi Libre,2017-06-06 02:23:58,2017-06-06 02:41:59,-99.13687346,19.52021372,-99.1136190366666,19.482268943333303,0.3005555555555556,5862,291,5.862,19.503881700554526,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,45.24982666666667,45.24982666666667
4921,Taxi Libre,2017-06-06 02:47:25,2017-06-06 03:21:51,-99.1389782869845,19.3017577439987,-99.136827,19.292157999999997,0.5741666666666667,3947,825,3.947,6.874310595065311,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,34.97259555555556,34.97259555555556
4922,Taxi Libre,2017-06-06 03:21:58,2017-06-06 03:40:38,-99.1402433,19.302255,-99.12980334,19.30622632,0.3111111111111111,3918,398,3.918,12.593571428571428,Coyoacán,Coyoacán,8.74,1.07,1.07,8.74,44.73337333333333,44.73337333333333
4923,Taxi Libre,2017-06-06 03:13:50,2017-06-06 03:46:00,-99.1397794807355,19.4359731706426,-99.07341636,19.418411300000002,0.5361111111111111,7943,84,7.943,14.815958549222797,Cuauhtémoc,Venustiano Carranza,8.74,1.07,1.07,8.74,24.79998666666667,24.79998666666667
4924,Taxi Libre,2017-06-06 04:24:57,2017-06-06 04:31:49,-99.1966384995327,19.4609660139248,-99.17309650597679,19.4512282887558,0.11444444444444445,3269,87,3.269,28.564077669902915,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,17.860204444444445,17.860204444444445
4925,Taxi Libre,2017-06-06 04:23:36,2017-06-06 04:33:56,-99.1400667,19.3022,-99.12452434,19.29255734,0.17222222222222222,2092,7,2.092,12.14709677419355,Tlalpan,Tlalpan,8.74,1.07,1.07,8.74,15.857640000000002,15.857640000000002
4927,Taxi Libre,2017-06-06 05:26:48,2017-06-06 05:30:22,-99.12740315486721,19.517174399115,-99.11680786,19.52076518,0.059444444444444446,1363,54,1.363,22.92897196261682,Gustavo A. Madero,Tlalnepantla de Baz,8.74,1.07,1.07,8.74,32.98239555555556,32.98239555555556
4929,Taxi Libre,2017-06-06 06:20:23,2017-06-06 06:37:02,-99.13493634,19.30211534,-99.1119743,19.31733868,0.2777777777777778,4203,263,4.203,15.1308,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,34.492284444444444,34.492284444444444
4930,Taxi Libre,2017-06-06 06:39:35,2017-06-06 06:58:01,-99.10727668,19.31681332,-99.13993266,19.30217868,0.30722222222222223,4628,250,4.628,15.064014466546112,Coyoacán,Tlalpan,8.74,1.07,1.07,8.74,27.158742222222223,27.158742222222223
4931,Taxi Libre,2017-06-06 06:58:03,2017-06-06 07:11:46,-99.13968432,19.302063699999998,-99.14027834,19.30234366,0.2288888888888889,2909,251,2.909,12.709223300970873,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,37.23624,37.23624
4933,Taxi Libre,2017-06-06 07:23:00,2017-06-06 07:38:28,-99.22348495327101,19.290501348598102,-99.19083323902251,19.3024962148408,0.2577777777777778,5608,189,5.608,21.7551724137931,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,22.2006,22.2006
4934,Taxi Libre,2017-06-07 03:48:41,2017-06-07 03:54:41,-99.0573321357366,19.4090954952989,-99.064063,19.39168784,0.10027777777777777,2945,36,2.945,29.36842105263158,Iztacalco,Iztacalco,8.74,1.07,1.07,8.74,54.93974666666667,54.93974666666667
4935,Taxi Libre,2017-06-07 05:54:31,2017-06-07 06:19:53,-99.0940208440333,19.4777977974695,-99.11293866,19.413389000000002,0.4230555555555556,9161,294,9.161,21.65436638214051,Gustavo A. Madero,Venustiano Carranza,8.74,1.07,1.07,8.74,32.88348,32.88348
4936,Taxi Libre,2017-06-07 06:41:50,2017-06-07 06:58:40,-99.09418114241241,19.477643967442898,-99.12917734,19.44995166,0.2808333333333333,5391,45,5.391,19.196439169139467,Gustavo A. Madero,Cuauhtémoc,8.74,1.07,1.07,8.74,30.66691555555556,30.66691555555556
4939,Taxi Libre,2017-06-07 08:37:47,2017-06-07 09:00:22,-99.1493702121212,19.5113745742424,-99.1593826082382,19.470039477002302,0.37666666666666665,5062,11,5.062,13.438938053097347,Gustavo A. Madero,Azcapotzalco,13.1,1.3,1.3,13.1,20.3176,20.3176
4941,Taxi de Sitio,2017-06-07 09:13:22,2017-06-07 09:16:48,-99.1143333,19.4380048,-99.11550556,19.43014942,0.0575,938,81,0.938,16.31304347826087,Venustiano Carranza,Venustiano Carranza,8.74,1.07,1.07,8.74,20.940853333333333,20.940853333333333
4942,Taxi Libre,2017-06-07 09:07:45,2017-06-07 09:17:24,-99.0943537219012,19.4778130826848,-99.08974266,19.45740266,0.16111111111111112,2834,3,2.834,17.590344827586208,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,32.01511555555556,32.01511555555556
4943,Taxi Libre,2017-06-07 09:42:32,2017-06-07 09:58:31,-99.093996112687,19.477808294139198,-99.12404000000001,19.44407032,0.26666666666666666,5327,20,5.327,19.97625,Gustavo A. Madero,Cuauhtémoc,8.74,1.07,1.07,8.74,15.277462222222223,15.277462222222223
4944,Taxi Libre,2017-06-07 11:37:21,2017-06-07 11:42:17,-99.09645798,19.478671,-99.0990628772361,19.488805147623697,0.0825,1283,44,1.283,15.551515151515149,Gustavo A. Madero,Gustavo A. Madero,8.74,1.07,1.07,8.74,27.089786666666665,27.089786666666665
4947,Taxi Libre,2017-06-07 01:59:08,2017-06-07 02:20:55,-99.140085,19.3022967,-99.14000768,19.302256,0.36333333333333334,2904,249,2.904,7.992660550458715,Coyoacán,Tlalpan,8.74,1.07,1.07,8.74,42.468777777777774,42.468777777777774
4948,Taxi Libre,2017-06-07 02:21:25,2017-06-07 02:42:11,-99.14005829999999,19.302291699999998,-99.14446132,19.341947,0.3461111111111111,6125,316,6.125,17.696629213483146,Tlalpan,Coyoacán,8.74,1.07,1.07,8.74,40.13522666666667,40.13522666666667
4949,Taxi Libre,2017-06-07 02:30:38,2017-06-07 02:51:41,-99.1935610099728,19.4618637383878,-99.19582674,19.46152384,0.35083333333333333,3402,708,3.402,9.696912114014252,Miguel Hidalgo,Miguel Hidalgo,8.74,1.07,1.07,8.74,28.5564,28.5564
